Sample Date,Location,Site #,Chlorophyll A,Copper,Dissolved Oxygen,Salinity,Specific Conductance,Total Nitrogen,Total Phosphorus,Turbidity
9/11/19,#33 ICW SOUTH OF HILLSBORO BRG,33.0,4.22,,5.74,17.3,19800.0,0.7376,0.093,1.3
12/15/20,#33 ICW SOUTH OF HILLSBORO BRG,33.0,1.16,,5.25,12.1,20000.0,0.7274,0.089,1.6
8/24/15,#33 ICW SOUTH OF HILLSBORO BRG,33.0,3.52,3.57,4.92,23.5,37300.0,0.369,0.072,1.4
6/6/16,#33 ICW SOUTH OF HILLSBORO BRG,33.0,10.9,4.23,5.9,12.3,22700.0,1.189,0.062,1.4
8/23/06,#33 ICW SOUTH OF HILLSBORO BRG,33.0,3.74,6.04,4.82,22.0,35100.0,1.3,0.079,0.9
11/20/19,#33 ICW SOUTH OF HILLSBORO BRG,33.0,1.63,,5.77,22.1,35100.0,0.5626,0.335,1.3
10/26/09,#33 ICW SOUTH OF HILLSBORO BRG,33.0,4.08,3.54,4.81,26.7,41600.0,0.587,0.08,1.1
5/1/17,#33 ICW SOUTH OF HILLSBORO BRG,33.0,4.55,,5.79,32.9,50300.0,,0.014,2.1
2/26/18,#33 ICW SOUTH OF HILLSBORO BRG,33.0,3.62,,5.73,29.0,44200.0,,,2.9
3/9/15,#33 ICW SOUTH OF HILLSBORO BRG,33.0,2.92,,6.65,14.4,23500.0,,,2.3
8/2/12,#33 ICW SOUTH OF HILLSBORO BRG,33.0,5.27,10.6,5.64,25.0,39300.0,0.748,0.083,1.1
1/30/12,#33 ICW SOUTH OF HILLSBORO BRG,33.0,2.5,14.7,6.76,31.2,47800.0,0.254,0.056,1.8
8/4/08,#33 ICW SOUTH OF HILLSBORO BRG,33.0,4.78,3.73,5.45,25.2,39500.0,0.849,0.061,1.4
8/5/13,#33 ICW SOUTH OF HILLSBORO BRG,33.0,4.16,19.2,4.49,2.16,4580.0,1.123,0.077,1.6
10/25/10,#33 ICW SOUTH OF HILLSBORO BRG,33.0,2.38,6.15,5.59,31.9,48800.0,0.428,0.049,2.4
8/27/18,#33 ICW SOUTH OF HILLSBORO BRG,33.0,5.48,4.23,5.11,25.5,40600.0,,0.109,1.1
4/23/12,#33 ICW SOUTH OF HILLSBORO BRG,33.0,3.03,22.0,6.03,13.1,22000.0,1.27,0.096,1.5
4/29/10,#33 ICW SOUTH OF HILLSBORO BRG,33.0,4.27,4.31,6.04,9.22,16100.0,0.966,0.079,1.7
3/2/09,#33 ICW SOUTH OF HILLSBORO BRG,33.0,2.82,5.81,6.56,32.2,49200.0,0.288,,1.8
5/13/13,#33 ICW SOUTH OF HILLSBORO BRG,33.0,7.71,3.76,5.66,8.94,16500.0,0.954,0.068,1.7
10/27/14,#33 ICW SOUTH OF HILLSBORO BRG,33.0,2.43,,4.49,10.86,18349.0,,,1.1
8/31/09,#33 ICW SOUTH OF HILLSBORO BRG,33.0,9.21,2.48,4.26,12.3,20800.0,0.888,0.076,2.1
2/29/16,#33 ICW SOUTH OF HILLSBORO BRG,33.0,1.02,,7.0,2.71,5600.0,,0.041,2.0
3/6/17,#33 ICW SOUTH OF HILLSBORO BRG,33.0,2.21,,3.7,33.1,50600.0,,,1.6
4/11/11,#33 ICW SOUTH OF HILLSBORO BRG,33.0,2.85,4.02,5.81,31.0,47500.0,0.453,0.053,1.4
5/12/08,#33 ICW SOUTH OF HILLSBORO BRG,33.0,4.67,5.35,5.33,26.8,41800.0,0.478,0.094,2.1
8/2/10,#33 ICW SOUTH OF HILLSBORO BRG,33.0,7.12,4.12,6.42,21.6,34500.0,0.592,0.079,1.8
8/11/14,#33 ICW SOUTH OF HILLSBORO BRG,33.0,7.4,,5.24,7.34,13000.0,,,1.8
8/20/07,#33 ICW SOUTH OF HILLSBORO BRG,33.0,15.2,4.99,5.85,22.5,35800.0,1.13,0.081,1.6
2/24/20,#33 ICW SOUTH OF HILLSBORO BRG,33.0,3.56,,6.41,26.3,41500.0,0.374,0.153,1.1
2/22/06,#33 ICW SOUTH OF HILLSBORO BRG,33.0,5.08,10.1,7.1,31.0,47600.0,0.673,0.055,4.9
8/22/16,#33 ICW SOUTH OF HILLSBORO BRG,33.0,4.48,6.56,5.16,16.8,27300.0,0.885,0.085,1.5
3/6/19,#33 ICW SOUTH OF HILLSBORO BRG,33.0,6.21,,6.64,18.0,28600.0,0.5938,0.112,2.6
2/19/07,#33 ICW SOUTH OF HILLSBORO BRG,33.0,3.22,4.61,7.31,30.4,46800.0,0.431,0.05,1.9
5/14/07,#33 ICW SOUTH OF HILLSBORO BRG,33.0,3.06,2.81,5.76,33.5,51000.0,0.582,0.07,1.7
2/22/21,#33 ICW SOUTH OF HILLSBORO BRG,33.0,1.77,,6.15,29.7,45800.0,0.378,0.128,1.1
6/1/15,#34 ICW NORTH OF MARKER 71,34.0,1.12,,6.6,35.8,54300.0,,,0.75
8/23/06,#34 ICW NORTH OF MARKER 71,34.0,2.12,7.91,6.13,35.3,53500.0,0.654,0.011,0.4
2/1/10,#34 ICW NORTH OF MARKER 71,34.0,0.7,2.2,7.24,35.3,53500.0,0.282,0.028,0.4
8/11/14,#34 ICW NORTH OF MARKER 71,34.0,3.84,,6.2,26.2,41000.0,,,0.4
5/21/20,#34 ICW NORTH OF MARKER 71,34.0,2.99,,6.01,24.7,39100.0,0.396,0.084,0.95
10/25/10,#34 ICW NORTH OF MARKER 71,34.0,1.16,7.2,6.55,35.5,53800.0,0.225,0.016,0.8
12/17/15,#34 ICW NORTH OF MARKER 71,34.0,,4.8,6.7,34.8,52800.0,0.13,0.24,
12/15/20,#34 ICW NORTH OF MARKER 71,34.0,1.07,,6.4,29.3,45100.0,0.2889,0.109,0.5
9/11/19,#34 ICW NORTH OF MARKER 71,34.0,5.24,,6.24,26.8,42000.0,0.4235,0.128,1.0
1/30/12,#34 ICW NORTH OF MARKER 71,34.0,0.49,13.8,7.74,36.2,54600.0,0.079,0.027,0.85
3/6/17,#34 ICW NORTH OF MARKER 71,34.0,1.19,,2.88,33.6,51400.0,,,0.9
8/4/08,#34 ICW NORTH OF MARKER 71,34.0,0.4775,6.11,6.27,35.5,53700.0,0.499,0.022,0.45
3/9/15,#34 ICW NORTH OF MARKER 71,34.0,0.87,,7.07,34.2,51900.0,,,0.6
5/19/14,#34 ICW NORTH OF MARKER 71,34.0,0.33,,6.76,36.2,54800.0,,,0.5
10/26/09,#34 ICW NORTH OF MARKER 71,34.0,3.52,2.92,6.03,32.5,49600.0,0.383,0.023,0.35
5/1/17,#34 ICW NORTH OF MARKER 71,34.0,0.503,,6.79,37.3,56200.0,,0.0,0.8
2/22/06,#34 ICW NORTH OF MARKER 71,34.0,0.4775,0.945,7.57,35.2,53300.0,0.374,0.022,0.45
5/12/08,#34 ICW NORTH OF MARKER 71,34.0,3.23,3.3,7.57,31.8,48700.0,0.206,0.047,0.85
3/6/19,#34 ICW NORTH OF MARKER 71,34.0,1.55,,6.89,32.5,49700.0,0.2337,0.072,1.1
8/22/16,#34 ICW NORTH OF MARKER 71,34.0,0.49,7.98,6.0,35.1,53400.0,0.253,0.16,0.2
2/26/18,#34 ICW NORTH OF MARKER 71,34.0,1.0,,6.65,35.6,53800.0,,,1.7
6/6/16,#34 ICW NORTH OF MARKER 71,34.0,0.73,5.54,6.2,35.7,54200.0,0.218,0.195,0.3
11/26/12,#34 ICW NORTH OF MARKER 71,34.0,1.16,11.4,6.3,32.1,49100.0,0.188,0.046,0.25
8/27/18,#34 ICW NORTH OF MARKER 71,34.0,1.76,4.32,5.98,34.0,51700.0,,0.296,0.45
3/2/09,#34 ICW NORTH OF MARKER 71,34.0,0.61,3.79,6.95,36.4,54900.0,0.303,,0.3
2/11/13,#34 ICW NORTH OF MARKER 71,34.0,0.72,12.0,7.26,37.1,54300.0,0.072,0.034,0.7
5/13/13,#34 ICW NORTH OF MARKER 71,34.0,2.82,16.1,6.44,28.2,40800.0,0.219,0.009,0.4
8/31/09,#34 ICW NORTH OF MARKER 71,34.0,4.99,10.7,5.61,24.8,39100.0,0.774,0.0076,0.85
8/24/15,#34 ICW NORTH OF MARKER 71,34.0,1.26,6.14,4.68,32.0,49200.0,0.313,0.012,0.5
11/9/21,#34 ICW NORTH OF MARKER 71,34.0,3.37,,6.95,34.9,53000.0,0.532,0.218,2.4
5/27/21,#34 ICW NORTH OF MARKER 71,34.0,0.92,,,,,0.209,0.149,0.35
5/31/06,#34 ICW NORTH OF MARKER 71,34.0,0.4775,0.0,8.1,35.9,54300.0,0.377,0.021,0.3
9/1/21,#34 ICW NORTH OF MARKER 71,34.0,3.28,,,,,0.292,0.188,0.5
6/22/09,#34 ICW NORTH OF MARKER 71,34.0,1.66,4.29,6.3,33.4,50800.0,0.18,0.031,0.9
2/19/07,#34 ICW NORTH OF MARKER 71,34.0,0.99,2.9,7.77,34.8,52800.0,0.287,0.028,0.5
2/18/08,#34 ICW NORTH OF MARKER 71,34.0,2.28,3.54,6.57,32.2,49200.0,1.07,0.03,1.2
8/2/10,#34 ICW NORTH OF MARKER 71,34.0,0.61,1.61,8.55,35.8,54200.0,0.261,0.026,0.25
11/29/06,#34 ICW NORTH OF MARKER 71,34.0,0.4775,0.945,7.28,36.6,55200.0,0.416,0.038,0.45
10/24/11,#34 ICW NORTH OF MARKER 71,34.0,1.88,3.25,5.83,28.8,44500.0,0.461,0.057,1.4
2/24/20,#34 ICW NORTH OF MARKER 71,34.0,1.43,,7.13,35.1,53200.0,0.163,0.148,0.95
11/20/19,#34 ICW NORTH OF MARKER 71,34.0,0.938,,6.7,35.2,53400.0,0.1257,0.465,1.1
8/1/11,#34 ICW NORTH OF MARKER 71,34.0,0.85,1.86,6.02,35.8,54200.0,0.095,0.023,
11/16/15,#34 ICW NORTH OF MARKER 71,34.0,1.37,8.75,6.7,35.8,54200.0,0.115,0.215,0.55
8/20/07,#34 ICW NORTH OF MARKER 71,34.0,1.22,0.945,6.79,35.8,54100.0,0.833,0.036,0.6
10/21/13,#34 ICW NORTH OF MARKER 71,34.0,1.05,7.03,5.69,35.7,54100.0,0.126,0.03,0.4
8/2/12,#34 ICW NORTH OF MARKER 71,34.0,0.98,11.8,6.19,34.6,52500.0,0.258,0.043,0.25
2/22/21,#34 ICW NORTH OF MARKER 71,34.0,1.07,,6.81,30.6,47900.0,0.335,0.111,0.45
4/11/11,#34 ICW NORTH OF MARKER 71,34.0,0.82,19.0,6.81,35.8,54100.0,0.278,0.02,0.3
5/23/19,#34 ICW NORTH OF MARKER 71,34.0,0.907,,6.63,37.0,55800.0,0.1076,0.132,1.0
1/31/11,#34 ICW NORTH OF MARKER 71,34.0,1.19,2.62,7.48,34.9,52900.0,0.365,0.03,
7/10/17,#34 ICW NORTH OF MARKER 71,34.0,3.55,,5.62,18.1,29500.0,,,0.65
11/7/18,#34 ICW NORTH OF MARKER 71,34.0,1.0,3.17,6.35,35.1,53300.0,,0.156,0.5
12/5/16,#34 ICW NORTH OF MARKER 71,34.0,0.547,10.2,5.07,36.4,54900.0,0.247,0.151,0.3
10/27/14,#34 ICW NORTH OF MARKER 71,34.0,0.56,,4.44,34.8,52883.0,,,0.2
2/29/16,#34 ICW NORTH OF MARKER 71,34.0,0.16,3.968,7.14,33.6,51000.0,,0.072,0.55
4/29/10,#34 ICW NORTH OF MARKER 71,34.0,2.85,3.52,6.96,27.2,42300.0,0.53,0.027,1.0
5/14/07,#34 ICW NORTH OF MARKER 71,34.0,1.99,1.677,6.42,35.8,54100.0,0.447,0.046,0.9
9/22/20,#34 ICW NORTH OF MARKER 71,34.0,5.12,,6.75,32.9,50300.0,0.273,0.154,3.5
6/25/18,#34 ICW NORTH OF MARKER 71,34.0,4.51,2.85,5.14,15.1,24900.0,0.75,0.097,1.1
4/23/12,#34 ICW NORTH OF MARKER 71,34.0,1.4,26.6,6.28,34.1,51800.0,0.456,0.035,0.35
11/14/07,#34 ICW NORTH OF MARKER 71,34.0,0.4775,5.03,6.55,35.9,54200.0,,,0.55
2/17/14,#34 ICW NORTH OF MARKER 71,34.0,0.64,,6.91,35.8,53900.0,,,0.5
8/5/13,#34 ICW NORTH OF MARKER 71,34.0,6.51,29.0,5.98,14.4,23900.0,0.654,0.058,1.1
2/22/21,#35 ICW NE 14TH ST POMPANO,34.0,2.0,,6.7,26.9,41900.0,0.415,0.1,0.45
8/11/14,#35 ICW NE 14TH ST POMPANO,35.0,5.97,,6.06,18.3,29700.0,,,
8/11/14,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.7
12/5/16,#35 ICW NE 14TH ST POMPANO,35.0,1.98,13.1,5.25,34.6,52600.0,0.301,0.159,
5/31/06,#35 ICW NE 14TH ST POMPANO,35.0,1.47,4.535,7.705,34.3,52150.0,0.4,0.025,
12/5/16,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.55
4/29/10,#35 ICW NE 14TH ST POMPANO,35.0,6.01,4.295,6.875,13.25,22300.0,0.673,0.03,
1/30/12,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.65
5/31/06,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.7
2/1/10,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.4
7/10/17,#35 ICW NE 14TH ST POMPANO,35.0,4.61,,5.7,13.7,22800.0,,,
12/15/20,#35 ICW NE 14TH ST POMPANO,35.0,0.902,,6.22,18.3,30100.0,0.4924,0.068,0.5
8/20/07,#35 ICW NE 14TH ST POMPANO,35.0,2.2750000000000004,4.0,6.545,32.349999999999994,49450.0,0.6975,0.041999999999999996,
8/20/07,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.5
8/2/10,#35 ICW NE 14TH ST POMPANO,35.0,2.79,5.48,9.385,26.700000000000003,41650.0,0.4565,0.035500000000000004,
8/24/15,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.6
5/27/21,#35 ICW NE 14TH ST POMPANO,35.0,0.96,,,,,0.203,0.167,0.35
11/9/21,#35 ICW NE 14TH ST POMPANO,35.0,2.01,,6.41,32.6,49400.0,0.249,0.176,0.9
8/2/10,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.45
4/11/11,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.4
8/31/09,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.75
8/31/09,#35 ICW NE 14TH ST POMPANO,35.0,4.449999999999999,4.555,4.35,15.05,24950.0,1.1,0.0076,
4/23/12,#35 ICW NE 14TH ST POMPANO,35.0,1.435,19.700000000000003,6.109999999999999,30.5,46900.0,0.3125,0.036,
4/23/12,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.5
8/24/15,#35 ICW NE 14TH ST POMPANO,35.0,1.54,6.42,4.38,31.1,48200.0,0.342,0.023,
4/11/11,#35 ICW NE 14TH ST POMPANO,35.0,1.475,5.595,6.449999999999999,34.7,52650.0,0.351,0.028,
5/23/19,#35 ICW NE 14TH ST POMPANO,35.0,1.09,,6.11,35.4,53600.0,0.154,0.131,1.0
5/21/20,#35 ICW NE 14TH ST POMPANO,35.0,5.22,,5.74,20.8,33400.0,0.51,0.087,1.0
3/9/15,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.55
3/9/15,#35 ICW NE 14TH ST POMPANO,35.0,1.59,,6.73,28.2,43600.0,,,
10/25/10,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.8
9/11/19,#35 ICW NE 14TH ST POMPANO,35.0,5.91,,5.13,15.0,24500.0,0.7745,0.045,0.95
2/22/06,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.85
10/24/11,#35 ICW NE 14TH ST POMPANO,35.0,9.71,5.04,6.1,22.15,35200.0,0.5894999999999999,0.0505,
2/22/06,#35 ICW NE 14TH ST POMPANO,35.0,3.67,10.7,7.53,28.7,44400.0,0.661,0.032,
1/30/12,#35 ICW NE 14TH ST POMPANO,35.0,0.8999999999999999,12.42,8.025,34.849999999999994,52800.0,0.1505,0.03,
2/26/18,#35 ICW NE 14TH ST POMPANO,35.0,3.41,,6.14,30.7,47200.0,,,
2/26/18,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,1.2
7/10/17,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.75
11/16/15,#35 ICW NE 14TH ST POMPANO,35.0,1.2,9.0,6.42,35.0,53200.0,0.152,0.238,
2/24/20,#35 ICW NE 14TH ST POMPANO,35.0,4.06,,7.02,32.0,48900.0,0.23,0.139,0.9
3/2/09,#35 ICW NE 14TH ST POMPANO,35.0,0.835,3.765,7.07,36.05,54450.0,0.3015,,
5/19/14,#35 ICW NE 14TH ST POMPANO,35.0,0.58,,6.66,36.0,54300.0,,,
8/22/16,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.55
10/27/14,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.35
3/6/17,#35 ICW NE 14TH ST POMPANO,35.0,1.7,,3.01,34.8,52700.0,,,
5/13/13,#35 ICW NE 14TH ST POMPANO,35.0,5.44,11.0,5.84,16.52,26000.0,0.95,0.023,
5/13/13,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,1.1
6/1/15,#35 ICW NE 14TH ST POMPANO,35.0,2.67,,5.98,34.1,51900.0,,,
10/21/13,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.7
4/29/10,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,1.3
10/21/13,#35 ICW NE 14TH ST POMPANO,35.0,3.88,14.8,4.85,17.0,26500.0,0.948,0.034,
6/22/09,#35 ICW NE 14TH ST POMPANO,35.0,3.805,5.41,5.845000000000001,23.25,36850.0,0.518,0.0435,
2/11/13,#35 ICW NE 14TH ST POMPANO,35.0,1.02,18.2,7.23,36.3,53000.0,0.074,0.041,
2/11/13,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.7
6/1/15,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.95
5/14/07,#35 ICW NE 14TH ST POMPANO,35.0,2.88,4.154999999999999,5.91,34.55,52450.0,0.489,0.055999999999999994,
5/14/07,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,1.0
2/29/16,#35 ICW NE 14TH ST POMPANO,35.0,1.58,3.327,6.72,12.7,24700.0,,0.026,
6/22/09,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,1.5
2/19/07,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.55
2/17/14,#35 ICW NE 14TH ST POMPANO,35.0,1.92,,6.73,31.0,47800.0,,,
6/25/18,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,1.0
6/25/18,#35 ICW NE 14TH ST POMPANO,35.0,4.66,3.13,4.42,10.9,19100.0,0.887,,
8/5/13,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.75
10/26/09,#35 ICW NE 14TH ST POMPANO,35.0,6.515000000000001,4.705,6.09,28.35,43900.0,0.5455000000000001,0.038,
8/5/13,#35 ICW NE 14TH ST POMPANO,35.0,2.23,22.6,4.73,7.98,14000.0,0.901,0.041,
10/24/11,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,1.2
7/30/12,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,1.1
7/30/12,#35 ICW NE 14TH ST POMPANO,35.0,9.379999999999999,16.8,5.96,17.35,28300.0,0.6365000000000001,0.035,
3/2/09,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.3
2/17/14,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.5
2/29/16,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.75
11/16/15,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.6
3/6/17,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,1.0
5/19/14,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.3
5/12/08,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.8
11/26/12,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.35
2/1/10,#35 ICW NE 14TH ST POMPANO,35.0,0.755,2.41,7.14,34.349999999999994,52150.0,0.283,0.0275,
8/22/16,#35 ICW NE 14TH ST POMPANO,35.0,2.88,9.88,3.39,21.6,34600.0,0.919,0.086,
10/27/14,#35 ICW NE 14TH ST POMPANO,35.0,0.93,,4.12,26.2,42901.0,,,
11/7/18,#35 ICW NE 14TH ST POMPANO,35.0,1.39,3.74,6.0,33.7,51400.0,,0.17,
11/14/07,#35 ICW NE 14TH ST POMPANO,35.0,1.945,4.86,6.27,31.15,47800.0,,,
11/26/12,#35 ICW NE 14TH ST POMPANO,35.0,0.54,10.45,6.01,30.5,46850.0,0.3185,0.0575,
1/31/11,#35 ICW NE 14TH ST POMPANO,35.0,1.055,3.355,6.915,33.9,51600.0,0.391,0.03,
11/7/18,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.6
11/29/06,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.65
9/22/20,#35 ICW NE 14TH ST POMPANO,35.0,2.82,,6.03,23.3,36900.0,0.514,0.096,2.0
8/4/08,#35 ICW NE 14TH ST POMPANO,35.0,1.78,6.465,5.79,32.1,49100.0,0.5235000000000001,0.0295,
8/1/11,#35 ICW NE 14TH ST POMPANO,35.0,1.7799999999999998,5.390000000000001,5.795,34.15,51900.0,0.21100000000000002,0.035500000000000004,
8/4/08,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.65
11/14/07,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.85
10/26/09,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.4
11/29/06,#35 ICW NE 14TH ST POMPANO,35.0,0.76875,0.945,7.49,36.2,54700.0,0.47050000000000003,0.04,
10/25/10,#35 ICW NE 14TH ST POMPANO,35.0,1.065,4.3,6.205,33.8,51450.0,0.3215,0.0225,
5/12/08,#35 ICW NE 14TH ST POMPANO,35.0,3.275,5.890000000000001,6.9350000000000005,31.85,48800.0,0.333,0.0485,
8/23/06,#35 ICW NE 14TH ST POMPANO,35.0,4.775,5.615,5.805,27.65,42950.0,0.9535,0.0385,
8/23/06,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.7
2/19/07,#35 ICW NE 14TH ST POMPANO,35.0,1.435,4.92,7.785,31.25,47900.0,0.46599999999999997,0.0385,
3/6/19,#35 ICW NE 14TH ST POMPANO,35.0,1.58,,6.65,33.2,50500.0,0.257,0.07,0.8
11/20/19,#35 ICW NE 14TH ST POMPANO,35.0,1.83,,5.57,27.8,43200.0,0.3989,0.489,0.95
5/1/17,#35 ICW NE 14TH ST POMPANO,35.0,1.02,,6.82,37.0,55700.0,,0.0,
9/2/21,#35 ICW NE 14TH ST POMPANO,35.0,3.59,,,,,0.351,0.165,0.6
8/27/18,#35 ICW NE 14TH ST POMPANO,35.0,2.54,,5.18,24.6,37000.0,,0.227,
2/18/08,#35 ICW NE 14TH ST POMPANO,35.0,3.27,7.085,6.4399999999999995,27.549999999999997,42750.0,1.1600000000000001,0.041,
8/27/18,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.65
6/6/16,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.65
2/18/08,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,1.0
5/1/17,#35 ICW NE 14TH ST POMPANO ,35.0,,,,,,,,0.4
6/6/16,#35 ICW NE 14TH ST POMPANO,35.0,5.24,4.97,5.97,19.9,32200.0,0.875,0.056,
11/9/21,#36 ICW COMMERCIAL BLVD,36.0,3.29,,5.76,20.8,33200.0,0.635,0.091,0.65
8/24/15,#36 ICW COMMERCIAL BLVD,36.0,2.11,7.44,4.45,30.1,46700.0,0.434,0.025,1.4
8/4/08,#36 ICW COMMERCIAL BLVD,36.0,3.85,6.93,5.5,23.3,37000.0,0.818,0.034,0.8
10/24/11,#36 ICW COMMERCIAL BLVD,36.0,2.63,6.49,5.3,16.4,27000.0,0.915,0.063,1.3
5/31/06,#36 ICW COMMERCIAL BLVD,36.0,10.0,11.7,7.96,26.3,41200.0,0.656,0.036,0.8
11/7/18,#36 ICW COMMERCIAL BLVD,36.0,2.57,5.6,4.95,29.6,45700.0,,0.219,2.0
8/2/10,#36 ICW COMMERCIAL BLVD,36.0,6.29,7.77,9.27,20.7,33100.0,0.628,0.047,0.75
6/6/16,#36 ICW COMMERCIAL BLVD,36.0,12.3,6.82,6.17,14.4,23900.0,1.136,0.054,0.9
2/26/18,#36 ICW COMMERCIAL BLVD,36.0,4.59,,8.03,29.5,45500.0,,,0.9
3/6/19,#36 ICW COMMERCIAL BLVD,36.0,6.38,,6.44,27.0,42200.0,0.3948,0.059,2.4
6/22/09,#36 ICW COMMERCIAL BLVD,36.0,4.82,7.17,5.56,19.7,31700.0,0.461,0.037,1.4
9/11/19,#36 ICW COMMERCIAL BLVD,36.0,8.29,,5.72,11.3,19100.0,0.843,0.04,1.0
3/9/15,#36 ICW COMMERCIAL BLVD,36.0,3.85,,6.76,15.9,26000.0,,,1.0
6/1/15,#36 ICW COMMERCIAL BLVD,36.0,6.88,,5.79,30.3,46900.0,,,1.8
2/29/16,#36 ICW COMMERCIAL BLVD,36.0,4.2,3.322,8.29,5.42,9640.0,,0.02,0.75
11/16/15,#36 ICW COMMERCIAL BLVD,36.0,1.05,11.2,5.11,27.0,42200.0,0.571,0.204,0.6
9/2/21,#36 ICW COMMERCIAL BLVD,36.0,3.25,,,,,0.403,0.16,0.5
4/11/11,#36 ICW COMMERCIAL BLVD,36.0,2.89,7.03,5.76,32.6,49800.0,0.416,0.037,0.8
3/6/17,#36 ICW COMMERCIAL BLVD,36.0,2.57,,2.98,31.2,47900.0,,,1.1
3/2/09,#36 ICW COMMERCIAL BLVD,36.0,2.58,7.76,6.7,32.4,49500.0,0.455,,1.2
12/17/15,#36 ICW COMMERCIAL BLVD,36.0,,8.39,5.75,15.9,29700.0,0.73,0.1,
9/22/20,#36 ICW COMMERCIAL BLVD,36.0,3.43,,5.5,10.9,18500.0,0.804,0.039,0.75
7/10/17,#36 ICW COMMERCIAL BLVD,36.0,4.83,,5.29,10.8,18400.0,,,0.55
12/5/16,#36 ICW COMMERCIAL BLVD,36.0,15.0,15.2,5.42,29.0,44900.0,0.463,0.129,1.4
4/29/10,#36 ICW COMMERCIAL BLVD,36.0,7.75,6.03,7.01,8.14,14400.0,0.805,0.027,1.1
11/26/12,#36 ICW COMMERCIAL BLVD,36.0,1.67,9.7,5.95,27.8,43200.0,0.4,0.06,0.3
11/14/07,#36 ICW COMMERCIAL BLVD,36.0,3.1,6.38,6.06,23.1,36600.0,,,0.65
2/24/20,#36 ICW COMMERCIAL BLVD,36.0,9.65,,7.51,27.8,43200.0,0.288,0.128,1.4
2/1/10,#36 ICW COMMERCIAL BLVD,36.0,2.11,7.04,7.16,26.4,41200.0,0.641,0.044,0.75
5/1/17,#36 ICW COMMERCIAL BLVD,36.0,5.91,,6.12,32.2,49400.0,,0.01,2.8
8/27/18,#36 ICW COMMERCIAL BLVD,36.0,5.3,6.66,4.38,12.4,20900.0,,0.046,0.9
8/23/06,#36 ICW COMMERCIAL BLVD,36.0,3.81,9.15,4.97,23.3,36800.0,1.11,0.042,0.5
5/12/08,#36 ICW COMMERCIAL BLVD,36.0,6.13,6.24,6.74,30.3,46600.0,0.575,0.052,1.4
5/19/14,#36 ICW COMMERCIAL BLVD,36.0,5.47,,6.53,29.0,45000.0,,,1.3
8/22/16,#36 ICW COMMERCIAL BLVD,36.0,2.8,4.08,5.08,6.27,11700.0,1.52,0.075,0.8
